run,variant,pinata_account,fl_round,block_type,expected_pin,pin_status,tx_hash,basescan_url,ipfs_hash,pinata_account_actual,date_pinned
baseline_20260525_162808,baseline,1,9,LOCAL,round_9_local,success,0xebbb7d7a9e8619e2a004e8d9a95944575b71a91f8bfde639abda7811f4f4f360,https://basescan.org/tx/0xebbb7d7a9e8619e2a004e8d9a95944575b71a91f8bfde639abda7811f4f4f360,QmVoFbaR5HNUnVgjF8iNakCQqgiq8DLGBsHizRrLFukH5w,account_1,2026-05-25T11:24:05
baseline_20260525_162808,baseline,1,9,VOTE,round_9_votes,success,0x0c882972a7e84f027754291d3b2a0678b60f9949a11b8ddffa0ec46e9ff8dfa2,https://basescan.org/tx/0x0c882972a7e84f027754291d3b2a0678b60f9949a11b8ddffa0ec46e9ff8dfa2,QmNnc1bbzpgPXs1zFt1dB2xmNCZYnXkuN2QTeRKY54Hx1Q,account_1,2026-05-25T11:24:05
baseline_20260525_162808,baseline,1,9,GLOBAL,round_9_global_model,success,0x513e4af4333178d52894b1a175896884f5b73acfd4594de5f9a647feef823f69,https://basescan.org/tx/0x513e4af4333178d52894b1a175896884f5b73acfd4594de5f9a647feef823f69,QmUYQrfFKZzSfTghqd58MRwUJcPML7Rk6qweEPBYQquFEo,account_1,2026-05-25T11:56:11
baseline_20260525_162808,baseline,1,9,GLOBAL,round_9_global_metrics,success,0x513e4af4333178d52894b1a175896884f5b73acfd4594de5f9a647feef823f69,https://basescan.org/tx/0x513e4af4333178d52894b1a175896884f5b73acfd4594de5f9a647feef823f69,QmQ7UjEiDGrEVnTsWe2jJAWTP45FyP3ttu89PLoJL3m3Uh,account_1,2026-05-25T11:56:12
baseline_20260525_162808,baseline,1,10,LOCAL,round_10_local,success,0x18a5961e58d201cfb1c2b699fa367c9de5a4b13a74bd76bcce749ff98cfa5eb4,https://basescan.org/tx/0x18a5961e58d201cfb1c2b699fa367c9de5a4b13a74bd76bcce749ff98cfa5eb4,QmdTN2q5fuNCWP5zbWM6cuRdn8Pe5mQ175WQFhfvcGUVF1,account_1,2026-05-25T11:26:48
baseline_20260525_162808,baseline,1,10,VOTE,round_10_votes,success,0x2597be1a665fe0d012864ef9e1b25a34849bd626b5fcecd0de94393c95158781,https://basescan.org/tx/0x2597be1a665fe0d012864ef9e1b25a34849bd626b5fcecd0de94393c95158781,QmTuveAkn36EuAUeu9ZyrpcbUdjFzmpaBXQwbBPCwzYuxa,account_1,2026-05-25T11:26:48
baseline_20260525_162808,baseline,1,10,GLOBAL,round_10_global_model,success,0xe41d748ff31b1320504f9924de937cbbe43a0c718dcb5cb2e29ec3e535df3835,https://basescan.org/tx/0xe41d748ff31b1320504f9924de937cbbe43a0c718dcb5cb2e29ec3e535df3835,Qma3Wos64nsNKQtmXyhqWZ2G8gFBeDMdTebvquvkB7DaUM,account_1,2026-05-25T11:59:34
baseline_20260525_162808,baseline,1,10,GLOBAL,round_10_global_metrics,success,0xe41d748ff31b1320504f9924de937cbbe43a0c718dcb5cb2e29ec3e535df3835,https://basescan.org/tx/0xe41d748ff31b1320504f9924de937cbbe43a0c718dcb5cb2e29ec3e535df3835,Qmek2pEhEiNXjDtY5PWpTE32bUwsBsSzKbaTt5AjqdK7ZS,account_1,2026-05-25T11:59:35
optimized_20260525_170004,optimized,1,0,GLOBAL,round_0_global_model,success,0xfa8db9b9f181f873e59db17922d398f93014fe767651eb3c5865c8a226a65711,https://basescan.org/tx/0xfa8db9b9f181f873e59db17922d398f93014fe767651eb3c5865c8a226a65711,QmYvwW8ieSMHoVdyNHAzp56BdCZJN7CVxScMzsU9NcCwHP,account_1,2026-05-25T12:00:10
optimized_20260525_170004,optimized,1,0,GLOBAL,round_0_global_metrics,success,0xfa8db9b9f181f873e59db17922d398f93014fe767651eb3c5865c8a226a65711,https://basescan.org/tx/0xfa8db9b9f181f873e59db17922d398f93014fe767651eb3c5865c8a226a65711,QmRN3x7cUWHJ9acmqsHEPxV6VFjgr2TDajaHRdtkNvLMSo,account_1,2026-05-25T12:00:11
optimized_20260525_170004,optimized,1,1,LOCAL,round_1_local,success,0x677662c049c876ea1cb346fb362780480a92e57a84aa317ce7d876e9e9fc8820,https://basescan.org/tx/0x677662c049c876ea1cb346fb362780480a92e57a84aa317ce7d876e9e9fc8820,QmYvb41dSj4m3xupN825ob2iXrrHCxDLNTus4MLAeGKUq5,account_1,2026-05-25T12:02:56
optimized_20260525_170004,optimized,1,1,VOTE,round_1_votes,success,0xfe077c459e38bd0a347950fe42b750b28115bea3e0cee3613ed8fe3897c4165e,https://basescan.org/tx/0xfe077c459e38bd0a347950fe42b750b28115bea3e0cee3613ed8fe3897c4165e,QmUADe3twrKDRaZiXAYoSSRc7NuWv2HJuZwjy6dBLaqAaF,account_1,2026-05-25T12:02:56
optimized_20260525_170004,optimized,1,1,GLOBAL,round_1_global_model,success,0xd48cc53b35891e0b30860e6fe4c970b4ace20c906e7ee3c898fd3bc681206586,https://basescan.org/tx/0xd48cc53b35891e0b30860e6fe4c970b4ace20c906e7ee3c898fd3bc681206586,QmP9DanvwWsCDRVpgZzN8Nh76AhfRTNBLkRY7871ungQqD,account_1,2026-05-25T12:04:04
optimized_20260525_170004,optimized,1,1,GLOBAL,round_1_global_metrics,success,0xd48cc53b35891e0b30860e6fe4c970b4ace20c906e7ee3c898fd3bc681206586,https://basescan.org/tx/0xd48cc53b35891e0b30860e6fe4c970b4ace20c906e7ee3c898fd3bc681206586,QmWupg8xP5yh9AYbKRftMrwVCBMUFeFEj3wDkCCc5w6mkT,account_1,2026-05-25T12:04:04
optimized_20260525_170004,optimized,1,2,LOCAL,round_2_local,success,0xbec57134cb9df149a000426eeccf8a2e349c7c9b20b5924cdc1919bbe988b606,https://basescan.org/tx/0xbec57134cb9df149a000426eeccf8a2e349c7c9b20b5924cdc1919bbe988b606,QmYckuc8NNLD5oG2YKPLKxk3AfCve2pWfZ9uZVyULUi7fb,account_1,2026-05-25T12:06:04
optimized_20260525_170004,optimized,1,2,VOTE,round_2_votes,success,0x1c7884773064dbdf65b3467397ccff85f95d42d9bf79018bb95636be5de631c6,https://basescan.org/tx/0x1c7884773064dbdf65b3467397ccff85f95d42d9bf79018bb95636be5de631c6,QmWoH8tuaTYhxAJyDYyuWEBe8ujTouMbJV13e5W3kbajF1,account_1,2026-05-25T12:06:04
optimized_20260525_170004,optimized,1,2,GLOBAL,round_2_global_model,success,0xdabc9658a6132ca407179e7b140a992c2ec9c3f1e0a90a0458be80965321577b,https://basescan.org/tx/0xdabc9658a6132ca407179e7b140a992c2ec9c3f1e0a90a0458be80965321577b,QmdbyQMMRh7YyMKwAnMGfHQgVATghjgEd6oJsfvmE62HLh,account_1,2026-05-25T12:06:54
optimized_20260525_170004,optimized,1,2,GLOBAL,round_2_global_metrics,success,0xdabc9658a6132ca407179e7b140a992c2ec9c3f1e0a90a0458be80965321577b,https://basescan.org/tx/0xdabc9658a6132ca407179e7b140a992c2ec9c3f1e0a90a0458be80965321577b,QmUzoeofHRqPJAraNCF4BA6vw4DPpvmniktcLzwuxwQy31,account_1,2026-05-25T12:06:55
optimized_20260525_170004,optimized,1,3,LOCAL,round_3_local,success,0x4139325bf5345486a1fdb26952e28ff4cbf34d66d048985620e0c2f15e0a22af,https://basescan.org/tx/0x4139325bf5345486a1fdb26952e28ff4cbf34d66d048985620e0c2f15e0a22af,QmWjs5t6EGFCfUYmmFGRyyYjhCxVz4kRBbcryW5yBk3iaY,account_1,2026-05-25T12:08:43
optimized_20260525_170004,optimized,1,3,VOTE,round_3_votes,success,0x21257c0dbf34ac8516fbdebf7f6b53b3630c579294376f384716bca5f63f3913,https://basescan.org/tx/0x21257c0dbf34ac8516fbdebf7f6b53b3630c579294376f384716bca5f63f3913,QmWTVuDocLeMmNzJUinPrxHFkVNGod7kLwWjFyZX1pMRgP,account_1,2026-05-25T12:08:43
optimized_20260525_170004,optimized,1,3,GLOBAL,round_3_global_model,success,0x7e024cb87822b3642943ba6843f6e19ec16a57ac896216f06e94cfcb8af96249,https://basescan.org/tx/0x7e024cb87822b3642943ba6843f6e19ec16a57ac896216f06e94cfcb8af96249,QmbtRSVKts7Xvkih5Y9Spp62J6SvMhPnHLzV5pvPMpmjTQ,account_1,2026-05-25T12:09:25
optimized_20260525_170004,optimized,1,3,GLOBAL,round_3_global_metrics,success,0x7e024cb87822b3642943ba6843f6e19ec16a57ac896216f06e94cfcb8af96249,https://basescan.org/tx/0x7e024cb87822b3642943ba6843f6e19ec16a57ac896216f06e94cfcb8af96249,QmcWm6Kzhiv1ohbJvwWBBPHD6J4AeQGYhJAxA6kKhq6Rqy,account_1,2026-05-25T12:09:26
optimized_20260525_170004,optimized,1,4,LOCAL,round_4_local,success,0x76fff6c0bf4d938e6b5bf2529cbfa9e7b358d58e70a5e99c3b1f5759902d5735,https://basescan.org/tx/0x76fff6c0bf4d938e6b5bf2529cbfa9e7b358d58e70a5e99c3b1f5759902d5735,QmQjSYe2bMEtBHxjfXfvkDQpfycaEMA5o8G82gKsyLBFxy,account_1,2026-05-25T12:11:15
optimized_20260525_170004,optimized,1,4,VOTE,round_4_votes,success,0x0bc81e5d0514b1f2174f4f291eab457d23dea1f01d032938d575970049c7d783,https://basescan.org/tx/0x0bc81e5d0514b1f2174f4f291eab457d23dea1f01d032938d575970049c7d783,QmejcsdZ68WVfgJgV4WgZsWZsp1pDxEiP5FNZxcXLXyZEH,account_1,2026-05-25T12:11:16
optimized_20260525_170004,optimized,1,4,GLOBAL,round_4_global_model,success,0x47009d4d18076faf91ad44fb0fce225a1e8f21aeceb101db0b50d3f81c2bbe4c,https://basescan.org/tx/0x47009d4d18076faf91ad44fb0fce225a1e8f21aeceb101db0b50d3f81c2bbe4c,QmUXQQ5ACS2hySPAAKkchjjrKxUmd4KFMJsLDqU25fCpPX,account_1,2026-05-25T12:12:07
optimized_20260525_170004,optimized,1,4,GLOBAL,round_4_global_metrics,success,0x47009d4d18076faf91ad44fb0fce225a1e8f21aeceb101db0b50d3f81c2bbe4c,https://basescan.org/tx/0x47009d4d18076faf91ad44fb0fce225a1e8f21aeceb101db0b50d3f81c2bbe4c,QmT7jVipYCu7e6bn75qKhxiAEhsMuVRmMThipy2j9vLN9V,account_1,2026-05-25T12:12:08
optimized_20260525_170004,optimized,1,5,LOCAL,round_5_local,success,0x99367f90ef2af79425249e3ff860d1a5c6c6e908dae9653f4f0535586a95ed94,https://basescan.org/tx/0x99367f90ef2af79425249e3ff860d1a5c6c6e908dae9653f4f0535586a95ed94,QmPUPv8aPQXimvSxABHZJSEdXsTJJnw6QmgnEKiJT965TN,account_1,2026-05-25T12:13:49
optimized_20260525_170004,optimized,1,5,VOTE,round_5_votes,success,0x5bb580850d26439cdd43ba152ee7025ffd268bbeace2cb0506ce1328fe670cdd,https://basescan.org/tx/0x5bb580850d26439cdd43ba152ee7025ffd268bbeace2cb0506ce1328fe670cdd,QmbJHtm7RRPVmxSgJNAYC2W5K5EFGVXtCvp4AxmUK5DGnC,account_1,2026-05-25T12:13:49
optimized_20260525_170004,optimized,1,5,GLOBAL,round_5_global_model,success,0x7c5e2f4e0bb9ad36412547de6ec990129a18bedf6e10490a02c0ac573ab77093,https://basescan.org/tx/0x7c5e2f4e0bb9ad36412547de6ec990129a18bedf6e10490a02c0ac573ab77093,QmTzoV8FofzUuKY1zW7Qvmi6Wt5i79he24nZbBm7yqYvP8,account_1,2026-05-25T12:14:51
optimized_20260525_170004,optimized,1,5,GLOBAL,round_5_global_metrics,success,0x7c5e2f4e0bb9ad36412547de6ec990129a18bedf6e10490a02c0ac573ab77093,https://basescan.org/tx/0x7c5e2f4e0bb9ad36412547de6ec990129a18bedf6e10490a02c0ac573ab77093,QmdbDmt46RH1C2BgPhLJkj721cP1ig2nkEyMrXSXgZmLYN,account_1,2026-05-25T12:14:52
optimized_20260525_170004,optimized,1,6,LOCAL,round_6_local,success,0xab59a7d35795ef5361e462d34012f27f28c99a931e66739ddedf0f962648b508,https://basescan.org/tx/0xab59a7d35795ef5361e462d34012f27f28c99a931e66739ddedf0f962648b508,QmZjJbJtB15qYKvEwzo8CKgHXbHFHG6znTEgFKTpgftCmh,account_1,2026-05-25T12:16:34
optimized_20260525_170004,optimized,1,6,VOTE,round_6_votes,success,0x441ecff4a2651884328a060592e88c547e4f97ee55747fbf1d2421ba3c77f7f3,https://basescan.org/tx/0x441ecff4a2651884328a060592e88c547e4f97ee55747fbf1d2421ba3c77f7f3,QmbReSB2NE2HxN77JWmbi6DNemc5TUKc9kvsJ2P3E4sBev,account_1,2026-05-25T12:16:34
optimized_20260525_170004,optimized,1,6,GLOBAL,round_6_global_model,success,0xb76a2e1b19016e44098e0009097ce9b858da03957329b24b76ff6cc48e53fd86,https://basescan.org/tx/0xb76a2e1b19016e44098e0009097ce9b858da03957329b24b76ff6cc48e53fd86,QmX7Gm19SBEi7yMjER6KWSh1H663LC9FjKmNubvY73VkdG,account_1,2026-05-25T12:17:41
optimized_20260525_170004,optimized,1,6,GLOBAL,round_6_global_metrics,success,0xb76a2e1b19016e44098e0009097ce9b858da03957329b24b76ff6cc48e53fd86,https://basescan.org/tx/0xb76a2e1b19016e44098e0009097ce9b858da03957329b24b76ff6cc48e53fd86,QmdJSa2mzropQSTD4292jQ5N7g9PAd4uxTsx2f8GZEGJxh,account_1,2026-05-25T12:17:42
optimized_20260525_170004,optimized,1,7,LOCAL,round_7_local,success,0xa7751c5740ca2fe7a29934483899882356027bd243e0885a6141c66e913d8810,https://basescan.org/tx/0xa7751c5740ca2fe7a29934483899882356027bd243e0885a6141c66e913d8810,QmWRWWu14mpM2Jxa9kkwU4bQcsxQ9UnMdL2MBRJo1B9mUc,account_1,2026-05-25T12:19:38
optimized_20260525_170004,optimized,1,7,VOTE,round_7_votes,success,0xd5817890247c7e5b3a8850c32c5bc6cd72cc51f6f24e5df6e59eaa3192f711fc,https://basescan.org/tx/0xd5817890247c7e5b3a8850c32c5bc6cd72cc51f6f24e5df6e59eaa3192f711fc,QmNP2p3qjFmcqtmySMjYAZzSF3SkWSQAR8h7BsVnKUSybY,account_1,2026-05-25T12:19:38
optimized_20260525_170004,optimized,1,7,GLOBAL,round_7_global_model,success,0xa3b923fe80dbf1f964b37b43a09b8ab6c6e3edb94c79be3376d4b9aba9e6a888,https://basescan.org/tx/0xa3b923fe80dbf1f964b37b43a09b8ab6c6e3edb94c79be3376d4b9aba9e6a888,QmdWMeUt3qSFhmkoMDRgti3sZXE3hKPp2WWqDviTeN2Hxa,account_1,2026-05-25T12:20:26
optimized_20260525_170004,optimized,1,7,GLOBAL,round_7_global_metrics,success,0xa3b923fe80dbf1f964b37b43a09b8ab6c6e3edb94c79be3376d4b9aba9e6a888,https://basescan.org/tx/0xa3b923fe80dbf1f964b37b43a09b8ab6c6e3edb94c79be3376d4b9aba9e6a888,QmPfYFB6gWGvJJ75Wo5Mta6mDm8EvW8bu47iKL2KkwwSg6,account_1,2026-05-25T12:20:27
optimized_20260525_170004,optimized,1,8,LOCAL,round_8_local,success,0x0e1cdb268063e2885308dcd4195389ad4210e67c1e8738b97b77dfacf7902920,https://basescan.org/tx/0x0e1cdb268063e2885308dcd4195389ad4210e67c1e8738b97b77dfacf7902920,QmYSE6zYowcAwxbTBJNtkyfcjxgbb8PGHR3defAAkpjnwW,account_1,2026-05-25T12:22:13
optimized_20260525_170004,optimized,1,8,VOTE,round_8_votes,success,0x2c3d2092682055333cbf7c3f58f2dff4165bd1049564b3a1639d1114236740fa,https://basescan.org/tx/0x2c3d2092682055333cbf7c3f58f2dff4165bd1049564b3a1639d1114236740fa,QmSoXVYMEdiLdPZMujQLxJWLWupc5N55kohKm4LKp688dM,account_1,2026-05-25T12:22:13
optimized_20260525_170004,optimized,1,8,GLOBAL,round_8_global_model,success,0x0c8a73b37fc8f88400ad0f2b9ab6b2bd283dcbf4d7290f33cd5baa59354e43ea,https://basescan.org/tx/0x0c8a73b37fc8f88400ad0f2b9ab6b2bd283dcbf4d7290f33cd5baa59354e43ea,QmWALZ4XedL4QX3mPfSn96gDdhzvuMALSqXAW38Vs4KdRC,account_1,2026-05-25T12:23:10
optimized_20260525_170004,optimized,1,8,GLOBAL,round_8_global_metrics,success,0x0c8a73b37fc8f88400ad0f2b9ab6b2bd283dcbf4d7290f33cd5baa59354e43ea,https://basescan.org/tx/0x0c8a73b37fc8f88400ad0f2b9ab6b2bd283dcbf4d7290f33cd5baa59354e43ea,QmU8iBDmdutYhTEwT9dUrRo6F37wLH9NdLtRW5NHABPZv4,account_1,2026-05-25T12:23:11
optimized_20260525_170004,optimized,1,9,LOCAL,round_9_local,success,0xfbb23366029ebda141e84d70713b56674b369a4cba64420aa1a21c4499cd5606,https://basescan.org/tx/0xfbb23366029ebda141e84d70713b56674b369a4cba64420aa1a21c4499cd5606,QmePLhxPBr5yG8KL7HxDUGXuKpHSYxBQ3vAsyrVsLgSMNL,account_1,2026-05-25T12:24:58
optimized_20260525_170004,optimized,1,9,VOTE,round_9_votes,success,0x6ca088346c99aa8e7a16f916b00fec9ed1b3de45d7d51b9f1aaed6716494c0e9,https://basescan.org/tx/0x6ca088346c99aa8e7a16f916b00fec9ed1b3de45d7d51b9f1aaed6716494c0e9,QmZNKifzAwnKnrp2jeBgkfHgqKhNfuNg1n4TFzDQrXNRw6,account_1,2026-05-25T11:55:04
optimized_20260525_170004,optimized,1,9,GLOBAL,round_9_global_model,success,0xec7ce23e46d51569d6d67bf7dcdd71241d468db17578bacbcf09ff104d5cd6d2,https://basescan.org/tx/0xec7ce23e46d51569d6d67bf7dcdd71241d468db17578bacbcf09ff104d5cd6d2,QmUYQrfFKZzSfTghqd58MRwUJcPML7Rk6qweEPBYQquFEo,account_1,2026-05-25T11:56:11
optimized_20260525_170004,optimized,1,9,GLOBAL,round_9_global_metrics,success,0xec7ce23e46d51569d6d67bf7dcdd71241d468db17578bacbcf09ff104d5cd6d2,https://basescan.org/tx/0xec7ce23e46d51569d6d67bf7dcdd71241d468db17578bacbcf09ff104d5cd6d2,QmQ7UjEiDGrEVnTsWe2jJAWTP45FyP3ttu89PLoJL3m3Uh,account_1,2026-05-25T11:56:12
optimized_20260525_170004,optimized,1,10,LOCAL,round_10_local,success,0x0e7316d83f13075ba3855fc46f0c6c7cf891b5dc3fa0573cbdf5caa8ca8fa744,https://basescan.org/tx/0x0e7316d83f13075ba3855fc46f0c6c7cf891b5dc3fa0573cbdf5caa8ca8fa744,QmeY1MfhsaRc3rR1J3XUu8dkVPxD15qkjLoucPdtXX8v39,account_1,2026-05-25T11:58:24
optimized_20260525_170004,optimized,1,10,VOTE,round_10_votes,success,0xdf4e466ab68afb39feaf9498ffb7750c1a4109196c19639e40640b6e292ed317,https://basescan.org/tx/0xdf4e466ab68afb39feaf9498ffb7750c1a4109196c19639e40640b6e292ed317,QmVKRnCTWXDoM5CHAT1AtXg7pk6GkapsUuC6cYrnLRbnbo,account_1,2026-05-25T11:58:25
optimized_20260525_170004,optimized,1,10,GLOBAL,round_10_global_model,success,0xc2cb0100d9eaa67a3b8c5d30b8b4e0df48a6f441dfc793bf820916dd4c65d278,https://basescan.org/tx/0xc2cb0100d9eaa67a3b8c5d30b8b4e0df48a6f441dfc793bf820916dd4c65d278,Qma3Wos64nsNKQtmXyhqWZ2G8gFBeDMdTebvquvkB7DaUM,account_1,2026-05-25T11:59:34
optimized_20260525_170004,optimized,1,10,GLOBAL,round_10_global_metrics,success,0xc2cb0100d9eaa67a3b8c5d30b8b4e0df48a6f441dfc793bf820916dd4c65d278,https://basescan.org/tx/0xc2cb0100d9eaa67a3b8c5d30b8b4e0df48a6f441dfc793bf820916dd4c65d278,Qmek2pEhEiNXjDtY5PWpTE32bUwsBsSzKbaTt5AjqdK7ZS,account_1,2026-05-25T11:59:35
baseline_20260525_172948,baseline,1,0,GLOBAL,round_0_global_model,success,0xfcb0fb48b769039f23842f4f7f2cd84c10a40241f06a2736426b049fc1d0c3ec,https://basescan.org/tx/0xfcb0fb48b769039f23842f4f7f2cd84c10a40241f06a2736426b049fc1d0c3ec,QmavbkePyPqmyyMNS4x1418opcSWgfFkpwJr5oGHTHT8M9,account_1,2026-05-25T12:29:55
baseline_20260525_172948,baseline,1,0,GLOBAL,round_0_global_metrics,success,0xfcb0fb48b769039f23842f4f7f2cd84c10a40241f06a2736426b049fc1d0c3ec,https://basescan.org/tx/0xfcb0fb48b769039f23842f4f7f2cd84c10a40241f06a2736426b049fc1d0c3ec,QmR7XfedmqhyZ587ugmQXbScPi2D1ahWfg7PQXEi5ZQQZ6,account_1,2026-05-25T12:29:56
baseline_20260525_172948,baseline,1,1,LOCAL,round_1_local,success,0x1f3ad1e58c215151d2350168882ec3603eb4965299cf1e8623eb02480265d222,https://basescan.org/tx/0x1f3ad1e58c215151d2350168882ec3603eb4965299cf1e8623eb02480265d222,QmduaAPk8QEqiu1XE6kJUt16UoXHZwvHAujfsg99P8MXVT,account_1,2026-05-25T12:31:50
baseline_20260525_172948,baseline,1,1,VOTE,round_1_votes,success,0x095a9b9773617439047677dc74ab47ee49b3c053630d30e76626683a0d4bfc63,https://basescan.org/tx/0x095a9b9773617439047677dc74ab47ee49b3c053630d30e76626683a0d4bfc63,Qmf43TytRkSWwmhzXQhuBB32xD9JedMbT7heL1yFYCEKuR,account_1,2026-05-25T12:31:52
baseline_20260525_172948,baseline,1,1,GLOBAL,round_1_global_model,success,0x7e1d3dcdedbf81cea1aee5e3e365aa0a9dffbe6b5919470171b12614ba0ee440,https://basescan.org/tx/0x7e1d3dcdedbf81cea1aee5e3e365aa0a9dffbe6b5919470171b12614ba0ee440,QmU4LNRXH31BLYUhygv6M3sM4QkKXQ77qS7maXvnJ6Mkqq,account_1,2026-05-25T12:33:13
baseline_20260525_172948,baseline,1,1,GLOBAL,round_1_global_metrics,success,0x7e1d3dcdedbf81cea1aee5e3e365aa0a9dffbe6b5919470171b12614ba0ee440,https://basescan.org/tx/0x7e1d3dcdedbf81cea1aee5e3e365aa0a9dffbe6b5919470171b12614ba0ee440,QmSeXjRpo4JAD84wn1FQBvn5ATyVfGDUg6YMbMazkVh3Ux,account_1,2026-05-25T12:33:14
baseline_20260525_172948,baseline,1,2,LOCAL,round_2_local,success,0xf7d4ca9af9798c02b7d2faf9b2d10caf8e67c45744fedfb9dbd340c7ee67855e,https://basescan.org/tx/0xf7d4ca9af9798c02b7d2faf9b2d10caf8e67c45744fedfb9dbd340c7ee67855e,QmYM6ssx7HJywXQADBQRxoGDLfVKKPTq3mn3QZwKLxt8bJ,account_1,2026-05-25T12:35:06
baseline_20260525_172948,baseline,1,2,VOTE,round_2_votes,success,0xddbcecef737182be8e23ecc7ac3765e8a49d3b70f9a0d14f784a433443616bb5,https://basescan.org/tx/0xddbcecef737182be8e23ecc7ac3765e8a49d3b70f9a0d14f784a433443616bb5,QmSqyjZSgTQ2ypJRiDQ5fX4n7mJGtcmBRy95e5MGXdmHCg,account_1,2026-05-25T12:35:08
baseline_20260525_172948,baseline,1,2,GLOBAL,round_2_global_model,success,0x844917e0cbb803e9ae4373e33c35037ef488645e2e8ad244e0611387be6f01a2,https://basescan.org/tx/0x844917e0cbb803e9ae4373e33c35037ef488645e2e8ad244e0611387be6f01a2,QmeaEZnVe6WzEmF2sSaZxZ6jZ5x3FLkWaJ52yXZUTheWdA,account_1,2026-05-25T12:35:56
baseline_20260525_172948,baseline,1,2,GLOBAL,round_2_global_metrics,success,0x844917e0cbb803e9ae4373e33c35037ef488645e2e8ad244e0611387be6f01a2,https://basescan.org/tx/0x844917e0cbb803e9ae4373e33c35037ef488645e2e8ad244e0611387be6f01a2,QmP3Frtjf14quaMtycE3pgQHjh7Rra9oaS4uhvf5vPa4uX,account_1,2026-05-25T12:35:57
baseline_20260525_172948,baseline,1,3,LOCAL,round_3_local,success,0xdc799cddf0b20505754624906835ab6f5223ea3740232f4a0eea571f62342274,https://basescan.org/tx/0xdc799cddf0b20505754624906835ab6f5223ea3740232f4a0eea571f62342274,QmTfLBTBosLHv8NzDEXjUnC5ppUfKsPJ7kxy9a3CMYBee1,account_1,2026-05-25T12:37:54
baseline_20260525_172948,baseline,1,3,VOTE,round_3_votes,success,0xb3075a8608830b1a00708e3990d4212f165eeb5114eb1d6d915215437f51eed5,https://basescan.org/tx/0xb3075a8608830b1a00708e3990d4212f165eeb5114eb1d6d915215437f51eed5,QmVDjTCovgix38QpvKtorxY7BLTd3EGhXAMqsuyM1e9s97,account_1,2026-05-25T12:37:56
baseline_20260525_172948,baseline,1,3,GLOBAL,round_3_global_model,success,0x376cb02aead4f60e5242e97cc2878dd20ea964584427f57ebff8094dd5028e7c,https://basescan.org/tx/0x376cb02aead4f60e5242e97cc2878dd20ea964584427f57ebff8094dd5028e7c,QmapMGZ3rMgVv5Y34gfiFcshzxcuxqcPeB43pmjroc6jk3,account_1,2026-05-25T12:38:57
baseline_20260525_172948,baseline,1,3,GLOBAL,round_3_global_metrics,success,0x376cb02aead4f60e5242e97cc2878dd20ea964584427f57ebff8094dd5028e7c,https://basescan.org/tx/0x376cb02aead4f60e5242e97cc2878dd20ea964584427f57ebff8094dd5028e7c,QmU2SGHr73Ua2Ag7FBoZMUuZBA2ZM2g9GKvpx5mzpe2Kgr,account_1,2026-05-25T12:38:58
baseline_20260525_172948,baseline,1,4,LOCAL,round_4_local,success,0xdf2ca6fbadfadffadc14e4156fc77ff5381a3dcaebf3e6cc8d44cfc84fb996f6,https://basescan.org/tx/0xdf2ca6fbadfadffadc14e4156fc77ff5381a3dcaebf3e6cc8d44cfc84fb996f6,Qmf3REdGrptADAY9hQaMmgb6nE5b1Bg9crGu8PwiofHZVr,account_1,2026-05-25T12:40:38
baseline_20260525_172948,baseline,1,4,VOTE,round_4_votes,success,0x7bf7ab55692f80ee7e84df0a95513faff6ff46fcc19b1f2c82a990c3308e83d4,https://basescan.org/tx/0x7bf7ab55692f80ee7e84df0a95513faff6ff46fcc19b1f2c82a990c3308e83d4,QmPm26ax8pmegWqzBQCoQ9tkapkrPAN7ZcnED2ABqHYB89,account_1,2026-05-25T12:40:39
baseline_20260525_172948,baseline,1,4,GLOBAL,round_4_global_model,success,0xae040504071b6085e1337e08c16a38ccaaa189e15433d3409661ac7abb56b7b1,https://basescan.org/tx/0xae040504071b6085e1337e08c16a38ccaaa189e15433d3409661ac7abb56b7b1,QmR7sQpCANirbfZnXowDCuWGohXpQAsjh8veD2Hw3xdbm9,account_1,2026-05-25T12:41:27
baseline_20260525_172948,baseline,1,4,GLOBAL,round_4_global_metrics,success,0xae040504071b6085e1337e08c16a38ccaaa189e15433d3409661ac7abb56b7b1,https://basescan.org/tx/0xae040504071b6085e1337e08c16a38ccaaa189e15433d3409661ac7abb56b7b1,QmP4b5bbXdCqYqdZFPiADAnGUvYxT8eZXXGPMKCzbskWBF,account_1,2026-05-25T12:41:28
baseline_20260525_172948,baseline,1,5,LOCAL,round_5_local,success,0xcff349881c67c04419513743db948934533b39dad09ec799310d0405d86cda71,https://basescan.org/tx/0xcff349881c67c04419513743db948934533b39dad09ec799310d0405d86cda71,QmbXsXNz5CewEYxh68UX2imENeiKj9Y723HBS7gSehTRkN,account_1,2026-05-25T12:43:06
baseline_20260525_172948,baseline,1,5,VOTE,round_5_votes,success,0xf976d3710f1f8cfa97b92db0131fe715d48c65bde52373f1d9ece668915c8c50,https://basescan.org/tx/0xf976d3710f1f8cfa97b92db0131fe715d48c65bde52373f1d9ece668915c8c50,QmdK5BdxwWexkgEmYWixAeSLFvyjdeB1DafXw2hKahvSnA,account_1,2026-05-25T12:43:08
